"type","choice","old","new","question","required","relevant","constraint","calculation","Continua","Discreta","Binaria","Categorica","Promedio","Suma","Maximo","Minimo","Porcentaje","IfAny","Count","Moda","area_total","area_coffee","area_productive","area_all","weight_produced","weight_sold","distance_between","distance_within","price_min","price_max","baseline","endline","bl_loop","el_loop","force_join","bar_plot_avg","bar_plot_cnt","line_plot_y","line_plot_x","donut_plot","choropleth_plot","grouping_var","type_column","logarithm"
"dummies","interventions",NA,"typeOfTechnicalAssistance/19_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Aclareo de plantas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/2","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion basada en analisis del suelo",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/2_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion basada en analisis del suelo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/20","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/20_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/21","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/25-50 de sombra dependiendo de la temperatura",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/21_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/25-50 de sombra dependiendo de la temperatura",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/22","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Manejo de tejidos y poda de arboles de sombra",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/22_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Manejo de tejidos y poda de arboles de sombra",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/23","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/23_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/24","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Barreras vivas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/24_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Barreras vivas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/25","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Barreras muertas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/25_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Barreras muertas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/26","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Cobertura de suelo",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/26_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Cobertura de suelo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/27","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Diques",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/27_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Diques",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/28","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Zanjas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/28_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Zanjas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/29","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Curvas a nivel",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/29_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Curvas a nivel",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/3","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Dosis ajustada a la edad de la planta",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/3_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Dosis ajustada a la edad de la planta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/30","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Hierbas estabilizadoras",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/30_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Hierbas estabilizadoras",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/31","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/31_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/32","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Resiembra",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/32_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Resiembra",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/33","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Recepa",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/33_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Recepa",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/34","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Sustituir plantas muertas (falla fisica)",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/34_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Sustituir plantas muertas (falla fisica)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/35","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Siembra nueva",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/35_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Siembra nueva",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/36","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/36_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/37","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Poda alta",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/37_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Poda alta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/38","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Poda baja",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/38_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Poda baja",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/39","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Deshije",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/39_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Deshije",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/4","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion aplicada durante la temporada de lluvias",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/4_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion aplicada durante la temporada de lluvias",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/40","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Descope",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/40_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Descope",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/41","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/41_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/42","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Registro de practica",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/42_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Registro de practica",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/43","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Planillas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/43_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Planillas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/44","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Gestion contable",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/44_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Gestion contable",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/45","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Planes de inversion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/45_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Planes de inversion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/46","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/46_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/47","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Calibracion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/47_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Calibracion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/48","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Catacion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/48_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Catacion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/49","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Control cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/49_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Control cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/5","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion basada en las previsiones de cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/5_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Fertilizacion basada en las previsiones de cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/50","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Separacion granos cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/50_tec","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Separacion granos cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"typeOfTechnicalAssistance/51","Sobre que practicas relacionadas a ${TIX} recibio usted asistencia tecnica individual?/Mejora de proceso",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,"tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
